-2.0604	0.38168	1
0.60363	-0.67986	1
3.4737	1.2954	1
1.9537	1.6601	1
0.99099	1.4753	1
1.4465	1.7027	1
-0.57001	-1.2655	1
-1.5923	-1.2564	1
-2.6144	-1.7381	1
2.0481	1.9435	1
-2.3278	-1.022	1
1.683	1.739	1
-2.1367	-2.0543	1
1.8705	2.3059	1
1.4765	2.6729	1
1.2873	0.93488	1
0.33943	0.11507	1
3.1762	3.1026	1
2.4616	0.9068	1
-1.1406	1.8174	1
0.097556	-0.6184	1
1.7191	1.5083	1
0.3433	-0.44918	1
2.8614	1.6611	1
-1.1811	-0.65541	1
1.9085	2.9255	1
2.2549	1.3071	1
1.598	1.3571	1
1.4282	1.0777	1
-1.3499	0.98265	1
3.882	0.3257	1
0.75755	1.5675	1
-1.193	-0.36159	1
-0.7142	-2.025	1
-1.504	-0.63207	1
-0.61919	-0.17416	1
2.0585	1.6705	1
0.42797	1.4146	1
1.33	1.2393	1
2.3999	2.8249	1
-0.15562	2.4489	1
2.3117	2.7723	1
0.67818	0.62941	1
0.48653	-0.25605	1
1.572	3.7591	1
0.69874	0.30633	1
-0.0028048	1.6857	1
3.9449	4.0675	1
1.0839	1.9286	1
1.0377	1.5285	1
0.30016	-0.2007	1
-1.5448	0.29668	1
3.1678	2.2968	1
-0.66738	-0.086145	1
1.1967	1.0893	1
1.0979	0.4809	1
2.9881	0.78778	1
0.56166	0.16746	1
-0.41746	1.6529	1
0.020504	2.9345	1
1.2376	1.1068	1
0.66976	1.5972	1
-1.5488	-0.13988	1
2.7909	0.058269	1
0.17041	0.68988	1
5.3686	2.7352	1
0.97412	-1.072	1
0.55928	-0.19904	1
1.1484	3.2695	1
1.3833	1.3733	1
1.9484	0.24528	1
5.5498	4.9578	1
-2.3653	-0.60878	1
-0.75329	-0.56838	1
-0.18478	0.93225	1
1.5335	0.98857	1
0.34935	-1.0792	1
1.9741	0.0255	1
-1.4083	-0.78189	1
3.0003	1.0963	1
1.4589	0.6292	1
1.5713	1.4493	1
-1.1304	-0.23331	1
-0.031292	-1.7086	1
1.2844	1.5939	1
-0.32585	-0.0040811	1
2.4128	2.7735	1
-0.1005	1.3706	1
-0.36598	-1.6106	1
1.8093	2.3591	1
-0.55132	0.16924	1
2.6797	3.7995	1
-1.622	-0.50481	1
-0.269	-0.79975	1
4.5237	0.70729	1
-0.47105	-1.2962	1
0.19195	-1.0981	1
1.4812	1.5205	1
1.6168	-0.32737	1
6.0724	2.5756	1
3.4244	2.7994	1
0.12185	2.8752	1
2.1507	0.64698	1
3.4619	0.58039	1
0.91468	-2.0522	1
-3.2054	-2.947	1
0.46816	1.3441	1
-1.2501	-0.72352	1
2.0128	1.7032	1
0.81223	1.7502	1
2.8169	4.1016	1
-0.75751	-2.6602	1
2.9979	1.7756	1
-1.013	-1.285	1
3.6206	1.8694	1
1.3112	-2.1152	1
3.0665	0.69171	1
-1.4721	0.90264	1
2.4956	2.884	1
-0.029301	0.43144	1
-1.665	0.14432	1
3.1858	0.68527	1
1.7115	1.273	1
0.72634	0.33654	1
1.3952	2.2309	1
0.16143	2.3535	1
-1.3584	-1.7005	1
-2.6579	-0.037308	1
-1.9728	-0.90907	1
0.1868	2.1092	1
2.1642	3.0482	1
0.81818	-0.32535	1
1.2326	3.6274	1
0.21271	-1.3828	1
1.5416	1.6384	1
2.4102	3.9823	1
-0.29073	-1.8034	1
-1.1952	-0.89496	1
1.9416	1.1279	1
-0.11582	0.46259	1
-2.8353	-0.80389	1
1.4268	0.91708	1
2.0359	2.2568	1
2.218	4.62	1
1.6421	3.4349	1
0.86263	3.1426	1
1.2137	1.8488	1
4.3522	2.3441	1
1.0801	1.5325	1
0.39111	1.4708	1
3.4107	3.9418	1
3.0043	3.3146	1
3.9585	2.1961	1
2.6722	0.44753	1
1.9675	-0.11199	1
3.4079	1.8981	1
0.71283	1.4627	1
0.49659	2.6624	1
-0.39535	-0.052369	1
4.0037	4.1946	1
5.0678	2.1303	1
2.7619	3.9028	1
-0.021205	0.41855	1
-1.0839	1.2154	1
-0.56191	0.7812	1
1.0993	0.23231	1
-1.228	-1.7423	1
-1.6864	-3.7705	1
-1.6112	-0.889	1
1.7791	1.3268	1
-2.5334	-1.8657	1
1.852	2.7488	1
1.733	1.473	1
-0.82896	0.67018	1
-0.63853	0.89001	1
-0.00266	0.68141	1
-0.10448	-0.87979	1
2.467	2.7191	1
0.7515	0.28456	1
-0.4749	-1.8552	1
1.8735	2.8397	1
2.6976	5.2897	1
-1.9892	-2.0241	1
3.0853	2.411	1
-0.78364	1.4019	1
-2.3685	-3.9975	1
1.1296	-1.3974	1
2.9588	1.9875	1
3.1198	3.7658	1
0.31906	4.9195	1
2.1945	5.9435	1
0.78518	2.1692	1
0.66752	1.606	1
2.9927	1.5897	1
1.4135	-1.0255	1
2.6657	1.9843	1
1.8484	1.7958	1
-0.11682	0.38177	1
1.9542	3.7754	1
0.73274	0.96561	1
-1.122	1.6532	1
1.3541	2.2302	1
0.98716	2.0341	1
0.092065	-1.4193	1
1.2048	2.1617	1
-0.46788	0.86955	1
4.2954	2.2946	1
-1.7632	-0.34804	1
-1.668	-0.19267	1
2.8208	2.9258	1
-0.32925	1.0469	1
-0.10771	1.7718	1
-0.10513	0.36735	1
2.5539	2.7368	1
1.2055	1.1508	1
1.8609	2.8468	1
-2.2216	-1.9188	1
-2.0865	0.30181	1
1.3788	-0.31649	1
-2.2571	-0.029618	1
4.2915	3.0155	1
1.5548	1.7682	1
3.263	2.0665	1
-2.0697	-1.2102	1
1.9217	2.023	1
1.8491	2.6867	1
2.9834	3.4655	1
0.39722	1.0525	1
-1.3697	1.0396	1
-0.24351	0.65394	1
0.088509	1.9675	1
0.43932	3.0759	1
0.63081	-0.76815	1
1.44	-0.16289	1
4.6419	5.0407	1
-0.44869	-0.16144	1
-0.15646	0.84505	1
4.0373	5.0453	1
5.273	3.0242	1
-0.26937	-1.1019	1
-2.3152	-1.0934	1
1.8588	1.8158	1
-0.21979	0.86181	1
0.86613	1.5623	1
0.82703	-0.95552	1
1.5585	1.1097	1
-1.2662	-0.82148	1
1.4107	-1.7508	1
0.27701	-1.1797	1
-1.5805	0.2763	1
0.7542	-0.58476	1
-0.8117	0.10557	1
5.9608	2.0363	1
1.087	1.4384	1
0.82925	2.0242	1
0.60143	2.2084	1
0.79605	0.30209	1
3.1081	1.14	1
-1.4017	0.41136	1
-0.32992	0.055546	1
2.7546	2.244	1
1.8142	3.1293	1
0.66561	3.1348	1
3.3443	1.4331	1
0.82697	0.25292	1
2.6439	2.2055	1
0.99454	1.8629	1
4.1005	4.7998	1
2.4357	2.69	1
2.1287	1.1992	1
-0.48239	1.3058	1
0.23723	1.2422	1
1.6665	1.2351	1
1.5007	2.1003	1
-1.4709	-0.38684	1
1.4794	3.6738	1
1.6125	1.0845	1
-2.0595	0.596	1
-0.99402	1.2022	1
3.5311	1.9992	1
0.057407	1.2499	1
-0.95981	0.85335	1
0.37586	2.6976	1
3.1622	0.76757	1
1.7427	0.45435	1
-2.8978	-1.3908	1
0.045275	-2.6913	1
-1.756	-2.808	1
-0.058549	-2.0402	1
-2.2909	-0.29052	1
2.1583	0.95855	1
2.7807	6.0628	1
2.4642	3.0238	1
2.7316	3.2062	1
3.1554	2.2305	1
-0.41107	-0.34442	1
0.11839	1.4641	1
-1.4006	0.92292	1
-2.4055	0.61362	1
-0.62011	1.6954	1
-1.2743	0.89431	1
1.0926	1.0297	1
0.35064	0.53336	1
1.7553	0.36859	1
-0.61726	-0.25174	1
1.5886	1.8992	1
1.3384	-0.57049	1
-1.8402	-1.4207	1
-2.393	-1.7882	1
-3.042	-1.5737	1
-0.13454	-0.17843	1
1.145	0.67955	1
1.8858	-0.099144	1
-0.72282	-1.6445	1
0.26419	-1.1617	1
-2.9333	-1.2241	1
4.0872	3.6163	1
-0.36348	-2.3271	1
1.6494	-0.017518	1
-1.7767	-1.3279	1
0.14688	1.1325	1
2.6622	2.3781	1
-1.099	0.71162	1
1.8639	-0.17041	1
-1.0458	-1.2109	1
2.1211	0.0031824	1
1.8549	1.6856	1
0.78598	-0.19446	1
4.1075	4.0557	1
-1.7831	-3.0364	1
1.9285	1.7232	1
4.0843	0.26466	1
1.5383	0.18513	1
2.2264	1.716	1
0.67829	1.2995	1
2.5269	2.4467	1
-2.1115	-3.3438	1
-0.96014	0.30331	1
-0.88809	0.77341	1
-0.98367	-1.3532	1
5.1455	5.0754	1
3.9973	2.2722	1
-0.073279	-0.81002	1
1.7652	1.7515	1
-1.8643	-0.061601	1
-0.22277	0.78172	1
0.49371	1.0469	1
1.529	2.1164	1
3.0852	1.9893	1
2.069	2.5987	1
0.96572	1.7805	1
3.152	0.42053	1
0.6812	0.039885	1
2.1344	2.9751	1
4.5234	2.8822	1
-1.0265	-1.1462	1
0.51386	0.34423	1
-0.69652	1.0674	1
-1.717	-2.4334	1
2.7149	3.1514	1
0.20069	1.4999	1
-1.9474	-0.30666	1
-0.77375	-1.0231	1
2.7069	0.68037	1
2.1203	2.9223	1
1.1951	1.6596	1
-1.7456	-0.67267	1
0.098625	0.63264	1
-0.66677	0.41537	1
3.3187	3.0181	1
-0.14737	1.7805	1
2.4743	2.8384	1
3.9366	3.0707	1
3.3162	3.8082	1
2.077	4.1666	1
-1.2336	-0.16353	1
5.0254	4.9599	1
-1.2891	-1.9346	1
-0.18858	1.6911	1
0.97169	0.2484	1
2.2933	1.4272	1
1.4736	2.1989	1
-0.39095	-0.45296	1
-0.72281	-2.9624	1
-1.6012	-3.297	1
0.33968	-1.2285	1
0.50127	1.3727	1
0.75677	0.19481	1
0.33987	0.13099	1
1.8719	0.19282	1
0.75665	3.2626	1
-0.016108	0.010421	1
0.52041	-0.36101	1
3.8399	3.227	1
1.1127	-0.95406	1
2.8383	1.5513	1
0.34146	0.68876	1
-0.21473	2.888	1
3.4131	2.9944	1
2.0599	2.1112	1
-0.045048	1.3085	1
3.383	3.9308	1
0.59059	0.03582	1
0.88505	1.3841	1
0.91269	-1.2462	1
0.7313	1.4336	1
1.4911	-0.13427	1
-1.4782	-0.86132	1
1.9511	1.9001	1
-3.2554	-2.9286	1
0.97043	2.6284	1
-0.94654	-0.96322	1
1.7918	0.71206	1
-0.74937	0.70928	1
2.5034	3.7046	1
-0.21697	0.41777	1
-0.63285	-1.4475	1
1.4717	2.6595	1
0.36898	-0.39442	1
0.088245	-2.2226	1
0.038967	-0.9237	1
2.4674	3.9687	1
0.14668	3.0901	1
0.80405	1.1477	1
-0.032198	0.43122	1
0.69418	-1.502	1
-0.36528	-2.2295	1
1.8934	2.5638	1
1.4584	0.9832	1
2.4675	0.97076	1
1.4389	0.61837	1
1.5663	0.76718	1
1.3303	1.06	1
3.6802	1.3759	1
0.78011	1.1233	1
0.37701	0.94398	1
1.4849	2.3887	1
0.30628	-0.11095	1
-1.2934	1.5223	1
-0.031098	-0.11529	1
0.034383	1.0493	1
1.813	0.9515	1
1.922	3.8188	1
0.63933	0.14409	1
1.4035	2.4672	1
-0.54319	-0.48891	1
0.83002	2.1065	1
0.47087	2.0559	1
2.1994	1.5934	1
2.4964	1.5664	1
0.049212	-0.35948	1
-2.3431	-1.475	1
1.1052	0.5117	1
3.0246	-0.077686	1
2.9303	1.9365	1
2.0863	2.1004	1
2.7187	1.174	1
-0.61293	-0.90671	1
-1.177	-1.2347	1
1.7954	1.4787	1
0.73306	-0.23456	1
-1.0539	-1.9764	1
2.2226	3.8074	1
3.3907	1.8742	1
1.4517	2.0004	1
1.4852	-0.18947	1
1.215	3.6949	1
-0.22544	0.19499	1
1.0354	2.5275	1
2.4815	2.9834	1
-0.97932	-0.33029	1
2.6519	2.5076	1
3.1757	1.6474	1
0.85053	1.0463	1
0.80099	1.9722	1
3.3744	1.8916	1
1.8207	0.81149	1
1.77	1.2489	1
0.74062	1.8088	1
-0.41362	-1.2142	1
0.21827	-0.87805	1
1.7233	1.1067	1
-0.58939	-0.4015	1
0.94674	1.8554	1
-0.27487	1.541	1
-1.3226	-1.9253	1
3.8233	0.42333	1
2.5061	-0.023836	1
0.64277	-0.78514	1
2.9871	0.66012	1
1.1439	0.98293	1
1.8179	1.0126	1
1.7436	3.5679	1
1.5233	2.3018	1
1.0228	0.98154	1
0.98099	-0.6119	1
-0.25286	0.36745	1
3.041	2.8078	1
0.48374	1.2298	1
0.92763	0.47716	1
-0.85915	-1.5326	1
1.0542	3.0604	1
3.5985	2.0228	1
-0.92696	-0.22857	1
2.2491	2.7281	1
-1.5369	-0.65727	1
1.9285	0.62809	1
3.664	4.8876	1
1.2149	-2.4541	1
-1.0007	0.27349	1
3.9772	4.9288	1
-0.81871	-0.38534	1
-0.16562	0.076894	1
1.7588	0.7087	1
1.6496	4.5727	1
0.86708	3.0057	1
1.4384	1.2491	1
1.7576	1.177	1
0.7075	-0.25184	1
1.4602	3.2917	1
0.35828	-1.5018	1
0.099038	-0.71892	1
0.115	-0.15592	1
1.1367	-0.31549	1
-0.74937	-1.7423	1
-0.20989	1.1067	1
0.79128	0.77066	1
1.6194	0.78512	1
0.64571	0.43251	1
0.99575	0.85905	1
-0.090841	-0.95221	1
-1.6351	-1.0295	1
-0.04573	-0.80781	1
-0.02612	1.36	1
3.4774	3.2832	1
2.7742	1.7346	1
1.8828	2.0161	1
3.1179	1.3124	1
1.1421	0.30637	1
0.01463	-0.45885	1
2.4867	2.2584	1
-0.17495	0.28568	1
-0.35219	-2.5196	1
1.9394	0.36075	1
-0.0075165	-0.30167	1
-0.80501	-0.48123	1
-0.36311	-0.57159	1
-0.10389	1.1089	1
-1.3752	1.0895	1
-0.28556	1.4432	1
1.9128	2.1081	1
4.7498	4.8974	1
-0.01719	1.8486	1
2.0368	2.4075	1
4.0832	5.6317	1
0.97257	0.65527	1
0.34272	1.0111	1
1.3636	0.65488	1
1.36	0.41933	1
-0.42479	-1.2149	1
1.1969	0.1482	1
-0.026573	-1.3414	1
-0.90042	-0.65586	1
1.2053	0.22381	1
2.5573	4.0483	1
2.0353	2.3718	1
1.003	-1.4951	1
2.2172	3.3202	1
2.8692	1.5565	1
0.75613	-1.1997	1
0.43223	1.3072	1
2.2326	3.4034	1
0.9855	1.3669	1
4.2366	3.6792	1
-1.2447	-1.5271	1
-1.5867	-0.91748	1
-0.84079	-0.35411	1
1.2404	0.86198	1
0.89938	1.8795	1
0.58763	-0.27283	1
2.6213	1.6648	1
0.7359	0.24619	1
1.894	2.1318	1
3.8188	4.5047	1
3.006	4.6306	1
0.15532	3.1371	1
4.8448	2.2663	1
2.6835	1.1785	1
1.4012	3.7747	1
-0.84426	0.25508	1
3.9495	2.2527	1
0.80671	2.68	1
0.8028	-1.1373	1
1.0509	0.43493	1
1.3915	0.050399	1
4.8327	4.9997	1
3.3427	5.088	1
0.86084	1.865	1
3.753	4.7681	1
0.39083	2.6124	1
-0.84765	0.66754	1
0.21082	-0.1826	1
-0.051458	1.4711	1
0.78404	1.2821	1
0.88103	-0.52519	1
2.431	1.233	1
-0.22108	2.1171	1
2.7324	0.66705	1
0.46934	1.0643	1
1.8865	0.6081	1
4.1847	3.8461	1
1.2355	-0.11367	1
1.8687	-0.043179	1
-0.20186	0.48502	1
1.4018	0.12393	1
-0.36602	1.7795	1
0.70271	1.4746	1
-0.22565	-0.25762	1
1.1566	0.65698	1
-0.52581	-2.5969	1
2.4846	1.9761	1
1.4569	4.1239	1
-1.2218	-0.083907	1
-2.3939	-2.585	1
-1.6065	-0.30551	1
-0.61731	0.86261	1
0.98074	-0.72062	1
1.6639	2.1227	1
-1.0957	1.4466	1
-2.1052	-0.77561	1
0.13692	0.036633	1
-1.9604	-2.2831	1
0.58488	0.81379	1
-1.003	-1.6404	1
1.7702	1.0848	1
-0.10687	-0.27561	1
1.115	1.0156	1
-0.67135	0.48674	1
4.005	2.4595	1
1.1488	1.1891	1
0.52039	-1.5322	1
-1.2976	0.76225	1
1.5892	0.11291	1
-0.89566	-0.62618	1
-1.0225	-0.12905	1
-0.22515	1.3385	1
-0.15222	-0.80227	1
-0.077559	0.31626	1
3.8762	2.1587	1
2.1226	0.34505	1
3.3491	2.5191	1
-3.6402	-2.3137	1
0.52089	0.62803	1
0.74047	-0.50336	1
0.4408	-0.036982	1
3.8554	3.3337	1
0.10385	1.2992	1
-0.40344	-0.28475	1
1.5508	3.9364	1
-1.1565	-1.7498	1
3.8185	1.1482	1
2.7491	4.2766	1
5.0369	2.4939	1
1.96	1.3959	1
1.3543	-0.043767	1
3.1453	0.9153	1
1.2343	0.15764	1
0.96629	0.76725	1
-0.63498	-0.66802	1
-0.34095	1.2256	1
0.93584	0.41694	1
2.1465	3.4027	1
2.6947	1.0681	1
-0.13442	-1.7696	1
0.18142	0.83498	1
-0.53132	1.6836	1
-1.1625	-0.74216	1
1.5065	2.9325	1
0.48306	0.34108	1
3.314	1.7259	1
0.25316	-1.0967	1
2.5138	3.3915	1
0.11376	-1.2637	1
1.7822	1.1003	1
3.1312	1.4147	1
0.67846	-0.21257	1
1.3771	0.88516	1
-3.5608	-1.8555	1
0.18346	0.76036	1
1.3463	0.14066	1
1.1911	1.5674	1
3.879	3.5842	1
1.5899	1.2122	1
0.99715	0.70473	1
1.9043	0.041777	1
-1.239	-0.092	1
0.18967	2.585	1
1.8601	2.5405	1
0.59655	0.58257	1
-3.1462	-1.0199	1
2.2524	2.0739	1
-1.3702	0.15947	1
-1.1871	-0.29892	1
1.7372	1.5038	1
0.57915	2.7719	1
-0.34993	0.25906	1
-1.736	0.00018976	1
-0.077872	1.2858	1
-2.7885	0.18745	1
1.6144	1.2087	1
0.86953	1.7244	1
-1.2615	-0.42299	1
0.6581	0.14858	1
6.0871	4.2594	1
1.3867	2.038	1
1.6901	0.49554	1
3.7889	4.9033	1
1.6689	3.8779	1
1.0168	0.070027	1
1.1256	0.63587	1
1.5529	1.9645	1
2.8548	2.7566	1
1.5211	3.1354	1
3.0303	2.2614	1
0.81049	2.9318	1
2.4328	0.87723	1
0.099632	0.50348	1
2.4775	2.4026	1
-1.0354	-1.6052	1
0.21296	0.55172	1
0.12339	0.073257	1
4.1241	4.19	1
-0.75413	0.53506	1
-1.1482	1.961	1
1.4617	2.5938	1
-1.0919	-0.26176	1
16.932	1.6461	2
11.741	2.7076	2
13.128	2.2687	2
12.254	5.1506	2
10.878	3.1944	2
10.586	3.2038	2
10.257	1.8076	2
13.754	2.1242	2
11.033	3.1355	2
10.321	1.7248	2
11.697	5.1731	2
10.828	2.0092	2
11.803	1.6356	2
8.7648	1.5649	2
9.9285	4.0764	2
12.105	2.1092	2
10.661	2.3978	2
10.883	0.21423	2
15.202	4.2666	2
14.221	3.1147	2
11.613	2.1379	2
9.9145	2.5409	2
10.368	2.5002	2
15.835	4.2742	2
11.773	7.8354	2
12.464	4.8641	2
12.05	5.7761	2
13.958	6.374	2
10.667	2.0861	2
10.719	1.7776	2
8.9025	-0.75827	2
9.3545	0.52556	2
12.467	2.6889	2
11.848	2.7988	2
13.333	3.9754	2
11.111	2.9549	2
12.791	1.3148	2
13.298	2.8932	2
15.337	6.951	2
11.85	2.4557	2
11.681	1.3857	2
12.153	2.6336	2
12.129	3.5928	2
11.704	2.2658	2
15.248	3.3818	2
14.145	3.1511	2
11.101	4.6515	2
13.433	4.8573	2
14.155	2.4857	2
10.383	1.2355	2
10.142	-0.47874	2
11.402	4.6527	2
12.398	2.9562	2
12.207	2.6711	2
11.82	3.2344	2
12.34	0.97696	2
10.348	0.93516	2
10.477	2.794	2
12.601	2.6721	2
11.656	-0.49429	2
11.28	1.4913	2
9.033	2.4458	2
12.364	4.8809	2
12.659	3.365	2
9.5878	2.4343	2
11.652	2.095	2
11.955	3.33	2
13.404	4.3593	2
10.717	1.0887	2
10.891	4.3607	2
10.588	-0.20164	2
8.916	1.8967	2
12.112	2.657	2
12.541	5.8878	2
10.608	2.0214	2
10.347	7.7609	2
9.9563	1.8694	2
11.657	1.7075	2
13.846	7.4461	2
7.1015	1.3368	2
8.0734	1.2697	2
13.799	3.8393	2
10.756	0.93691	2
11.889	0.56157	2
14.041	2.6201	2
14.638	3.9947	2
12.052	4.8971	2
13.139	5.3742	2
12.327	3.9024	2
12.82	5.2466	2
11.36	7.1056	2
9.3907	3.2034	2
12.985	4.9158	2
13.083	2.8657	2
11.302	4.7425	2
11.015	0.8158	2
9.4812	1.6159	2
11.07	1.2759	2
10.963	1.7349	2
11.347	6.0637	2
14.855	3.6147	2
12.612	2.5023	2
11.302	4.4717	2
12.516	2.6525	2
12.507	3.6981	2
14.016	4.5831	2
13.5	2.0719	2
13.723	2.9906	2
12.284	6.2628	2
12.632	3.4369	2
13.839	5.1099	2
12.154	5.1562	2
9.2976	3.0515	2
12.296	3.306	2
10.369	4.5726	2
11.87	0.87879	2
11.165	4.7152	2
10.802	-0.87469	2
13.962	1.568	2
11.335	2.0725	2
12	2.8588	2
12.126	0.34956	2
9.5236	3.4568	2
14.023	3.5484	2
11.745	1.105	2
13.387	1.4953	2
12.47	1.5701	2
13.956	2.2709	2
10.716	2.3629	2
9.0226	1.9182	2
11.11	1.7356	2
10.893	2.4912	2
9.8963	1.2293	2
13.976	3.9503	2
13.625	6.0984	2
13.427	4.8972	2
8.8533	1.2755	2
